annex,entry_seq,ref_no,ref_inferred,status,amended_by,mid_amendments,pages,chemical_name,colour_index,inci_name,cas,ec,colour,product_type,max_concentration,other,wording,needs_review
IV,125,125,0,active,▼B,,407,Calcium sulfate,77231,,,,White,,,,,0
IV,126,126,0,active,▼M14,,407,Carbon black,77266,,"1333-86-4,
7440-44-0","215-609-9,
231-153-3,
931-328-0,
931-334-3",Black,,,"Purity > 97 %, with the
following impurity profile:
Ash content ≤ 0,15 %, total
sulphur ≤ 0,65 %, total
PAH ≤ 500 ppb and benzo
(a)pyrene ≤ 5 ppb, dibenz
(a,h)anthracene
≤ 5 ppb, total As ≤ 3 ppm,
total Pb ≤ 10 ppm, total Hg
≤ 1 ppm.",,0
IV,127,126a,0,active,▼M14,,"407,408",Carbon black,77266 (nano),Carbon Black (nano),"1333-86-4,
7440-44-0","215-609-9,
231-153-3,
931-328-0,
931-334-3",Black,,10 %,"Not to be used in applications that may lead to
exposure of the end user's
lungs by inhalation.
Only nanomaterials having
the following characteristics
are allowed:
— Purity > 97 %, with the
following impurity
profile: Ash content ≤
0,15 %, total sulphur ≤
0,65 %, total PAH ≤
500 ppb and benzo(a)
pyrene ≤ 5 ppb, dibenz
(a,h)anthracene ≤ 5
ppb, total As ≤ 3 ppm,
total Pb ≤ 10 ppm, and
total Hg ≤ 1 ppm;
— Primary particle size ≥
20 nm.",,1
IV,128,127,0,active,▼B,,408,"Charcoal, bone. A fine black
powder obtained by burning
animal bones in a closed
container. It consists primarily
of calcium phosphate and
carbon",77267,,,,Black,,,,,0
IV,129,128,0,active,▼B,,408,Coke black,77268:1,,,,Black,,,,,0
IV,130,129,0,active,▼B,,408,Chromium (III) oxide,77288,,,,Green,,,free from chromate ion,,0
IV,131,130,0,active,▼B,,409,Chromium (III) hydroxide,77289,,,,Green,,,free from chromate ion,,0
IV,132,131,0,active,▼B,,409,Cobalt Aluminum Oxide,77346,,,,Green,,,,,0
IV,133,132,0,active,▼B,,409,Copper,77400,,,,Brown,,,,,0
IV,134,133,0,active,▼B,,409,Gold,77480,,,231-165-9,Brown,,,"Purity criteria as set out in
Commission Directive 95/
45/EC (E 175)",,0
IV,135,134,0,active,▼B,,409,Iron oxide,77489,,,,Orange,,,,,0
IV,136,135,0,active,▼B,,409,Iron Oxide Red,77491,,,215-168-2,Red,,,"Purity criteria as set out in
Commission Directive 95/
45/EC (E 172)",,0
IV,137,136,0,active,▼B,,409,Iron Oxide Yellow,77492,,51274-00-1,257-098-5,Yellow,,,"Purity criteria as set out in
Commission Directive 95/
45/EC (E 172)",,0
IV,138,137,0,active,▼B,,409,Iron Oxide Black,77499,,,235-442-5,Black,,,"Purity criteria as set out in
Commission Directive 95/
45/EC (E 172)",,0
IV,139,138,0,active,▼B,,409,Ferric Ammonium Ferrocyanide,77510,,,,Blue,,,free from cyanide ions,,0
IV,140,139,0,active,▼B,,409,Magnesium carbonate,77713,,,,White,,,,,0
IV,141,140,0,active,▼B,,410,"Ammonium manganese(3+)
diphosphate",77742,,,,Violet,,,,,0
IV,142,141,0,active,▼B,,410,Trimanganese bis (orthophosphate),77745,,,,Red,,,,,0
IV,143,142,0,active,▼M53,,410,"Silver (powder) [100 nm <
particle diameter < 1 mm]",77820,,7440-22-4,231-131-3,White,"(a) Lip products
(b) Eye shadow","For (a) and
(b): 0,2 %",,,0
IV,144,143,0,active,▼C9,,410,Titanium dioxide (1),77891,,,236-675-5,White,,,"— Purity criteria as set out
in Commission
Directive 95/45/E (E
171)
— Titanium dioxide in
powder form
containing 1 % or more
of particles with
aerodynamic diameter
≤ 10 μm, to be used in
compliance with Annex
III, No 321",,0
IV,145,144,0,active,▼M24,,410,Zinc oxide (2),77947,,1314-13-2,215-222-5,White,,,"Not to be used in applications that may lead to
exposure of the end-user's
lungs by inhalation.",,0
IV,146,145,0,active,▼B,,411,Riboflavin,,Lactoflavin,,"201-507-1/
204-988-6",Yellow,,,"Purity criteria as set out in
Commission Directive 95/
45/EC (E 101)",,0
IV,147,146,0,active,▼B,,411,Caramel,,Caramel,,232-435-9,Brown,,,"Purity criteria as set out in
Commission Directive 95/
45/EC (E 150a-d)",,0
IV,148,147,0,active,▼B,,411,"Paprika extract, Capsanthin,
capsorubin",,"Capsanthin, capsorubin",,"207-364-1/
207-425-2",Orange,,,"Purity criteria as set out in
Commission Directive 95/
45/EC (E 160c)",,0
IV,149,148,0,active,▼B,,411,Beetroot red,,Beetroot Red,7659-95-2,231-628-5,Red,,,"Purity criteria as set out in
Commission Directive 95/
45/EC (E 162)",,0
IV,150,149,0,active,▼B,,411,"Anthocyanins
(Cyanidin,
Peonidin
Malvidin
Delphinidin
Petunidin
Pelargonidin)",,Anthocyanins,"528-58-5
134-01-0
528-53-0
643-84-5
134-04-3","208-438-6
205-125-6
211-403-8
208-437-0
—
205-127-7",Red,,,"Purity criteria as set out in
Commission Directive 95/
45/EC (E 163)",,0
IV,151,150,0,active,▼B,,412,"Aluminium, zinc, magnesium
and calcium stearates",,Aluminum stearate Zinc stearate Magnesium stearate Calcium stearate,"7047-84-9
557-05-1
557-04-0
216-472-8","230-325-5
209-151-9
209-150-3
216-472-8",White,,,,,1
IV,152,151,0,active,▼B,,412,"Phenol, 4,4'-(3H-2,1-benzoxathiol-3-ylidene)bis[2-
bromo-3-methyl-6-(1-methylethyl)-, S,S-dioxide",,Bromothymol blue,76-59-5,200-971-2,Blue,Rinse-off products,,,,0
IV,153,152,0,active,▼B,,412,"Phenol, 4,4'-(3H-2,1-benzoxathiol-3-ylidene)bis[2,6-
dibromo-3-methyl-,S,S-dioxide",,Bromocresol green,76-60-8,200-972-8,Green,Rinse-off products,,,,0
IV,154,153,0,active,▼B,,412,"Sodium 4-[(4,5-dihydro-3-
methyl-5-oxo-1-phenyl-1H-
pyrazol-4-yl)azo]-3-hydroxynaphthalene-1-sulphonate",,Acid red 195,12220-24-5,—,Red,"Not to be used in products
applied on mucous
membranes",,,,0
